id,voen,buyer_name,address,competition_count,event_statuses,sample_event_ids,last_publish_date,sample_document_number,source
etender-buyer-995,1501956531,"AZƏRBAYCAN RESPUBLİKASININ NƏQLİYYAT, RABİTƏ VƏ YÜKSƏK TEXNOLOGİYALAR NAZİRLİYİ YANINDA DÖVLƏT AVTOMOBİL NƏQLİYYATI XİDMƏTİ",,3,awarded | cancelled,254168 | 240909 | 263767,1618228879,24392,etender.gov.az/main/competitions
etender-buyer-996,1800255251,11 NÖMRƏLİ İNTEQRASİYA TƏLİMLİ İNTERNAT MƏKTƏBİ,,3,awarded,253169 | 250350 | 238748,1615410530,23427,etender.gov.az/main/competitions
etender-buyer-997,7500331811,"""FÜZULİ MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",Füzuli rayon Böyük Bəhmənli kəndi,3,awarded | other,250956 | 239941 | 239935,1609247058,20954,etender.gov.az/main/competitions
etender-buyer-998,2303238061,AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİNİN 8 SAYLI ƏRAZİ MALİYYƏ HESABLAŞMA MƏRKƏZİ,"AZ2010, Azərbaycan Respublikası, Gəncə şəhəri, Atatürk pr. 246",3,awarded | cancelled,251054 | 236815 | 236660,1610103027,21036,etender.gov.az/main/competitions
etender-buyer-999,4500848211,"""QUBA MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Quba ray., Alekseyevka kəndi",3,awarded | other,250964 | 243443 | 242184,1609262401,20961,etender.gov.az/main/competitions
etender-buyer-1000,4400563531,"""QƏBƏLƏ MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",Qəbələ şəhəri H. Əliyev küçəsi,3,awarded | cancelled,250937 | 239772 | 239547,1609157283,20928,etender.gov.az/main/competitions
etender-buyer-1001,4400715671,"""QƏBƏLƏ RADİOLOKASİYA STANSİYASININ İNZİBATİ TƏSƏRRÜFAT ZONASI VƏ TEXNİKİ MÖVQE"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",Qəbələ rayonu Soltannuxa kəndi,3,awarded | cancelled,247761 | 244512 | 261414,1601905394,17325,etender.gov.az/main/competitions
etender-buyer-1002,1500504881,ƏTRAF MÜHİT ÜZRƏ MİLLİ MONİTORİNQ DEPARTAMENTİ,"Bakı şəhəri, Heydər Əliyev prospekti, 10",3,awarded | cancelled,241208 | 241126 | 241124,1585509339,10731,etender.gov.az/main/competitions
etender-buyer-1003,7000845091,AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİNİN 13 SAYLI ƏRAZİ MALİYYƏ HESABLAŞMA MƏRKƏZİ,Salyan şəhəri Ə.Hüseynov küçəsi 2A,3,awarded | other,238963 | 237999 | 237998,1580816310,8055,etender.gov.az/main/competitions
etender-buyer-1004,0200004261,NAXÇIVAN MUXTAR RESPUBLİKASININ RƏQƏMSAL İNKİŞAF VƏ NƏQLİYYAT NAZİRLİYİ,Naxçıvan şəhər Atatürk-1,3,cancelled,342662 | 336784 | 305192,1761930659,2025/AT/00319/V1,etender.gov.az/main/competitions
etender-buyer-1005,7800018901,XIZI RAYON POLİS ŞÖBƏSİ,,3,cancelled,296098 | 291047 | 289250,1696422281,71958,etender.gov.az/main/competitions
etender-buyer-1006,1003912971,HEYDƏR MƏSCİDİ İDARƏSİ ,,2,active | awarded,354387 | 293547,2026-06-24,2026/AT/03091/V1,etender.gov.az/main/competitions
etender-buyer-1007,6600104231,OĞUZ MƏNZİL İSTİSMAR VƏ KOMMUNAL TƏSƏRRÜFATI İDARƏSİ,Oğuz şəhəri İ.Rəhimov küçəsi,2,active | cancelled,354062 | 352406,2026-06-18,2026/AT/02987/V1,etender.gov.az/main/competitions
etender-buyer-1008,8600003111,ŞUŞA DÖVLƏT MUSİQİLİ DRAM TEATRI,"8–ci Mikrorayon, S.S.Axundov – 48  ",2,active | cancelled,353958 | 352324,2026-06-17,2026/AT/02946/V1,etender.gov.az/main/competitions
etender-buyer-1009,1300404021,"""MİR"" DÖVLƏTLƏRARASI TELERADİO ŞİRKƏTİNİN AZƏRBAYCAN RESPUBLİKASININDAKI NÜMAYƏNDƏLİYİ",Əcəmi Naxçivani 22,2,active | awarded,353607 | 325032,2026-06-10,2026/AT/02859/V1,etender.gov.az/main/competitions
etender-buyer-1010,1700048281,AZƏRBAYCAN DÖVLƏT GƏNC TAMAŞAÇILAR TEATRI,Bakı Nizami 72,2,active | cancelled,351822 | 349049,2026-05-07,2026/AT/02274/V1,etender.gov.az/main/competitions
etender-buyer-1011,4900027491,DAŞKƏSƏN ŞƏHƏR KOMMUNAL MÜƏSSİSƏLƏRİ KOMBİNATI,"AZ 1600,  Daşkəsən şəhəri, Orxan Cəfəroli kücəsi, bina 9",2,active | awarded,351676 | 342707,2026-05-06,2026/AT/02223/V1,etender.gov.az/main/competitions
etender-buyer-1012,1600943181,“SOCAR PETROLEUM” QAPALI SƏHMDAR CƏMİYYƏTİ,,2,active | other,347206 | 347141,2026-02-20,2026/AT/00697/V2,etender.gov.az/main/competitions
etender-buyer-1013,0200058671,NAXÇIVAN  MÜƏLLİMLƏR  İNSTİTUTU,,2,active | other,331712 | 331242,2025-05-27,112068,etender.gov.az/main/competitions
etender-buyer-1014,6300015601,LERİK RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ ORAND KƏND ƏRAZİ NÜMAYƏNDƏLİYİ,"Lerik rayonu,Orand kəndi",2,active,323402 | 321540,2024-12-11,102801,etender.gov.az/main/competitions
etender-buyer-1015,4503371951,AZƏRBAYCAN RESPUBLİKASININ GƏNCLƏR VƏ İDMAN NAZİRLİYİ QUBA-XAÇMAZ REGİONAL GƏNCLƏR VƏ İDMAN İDARƏSİ,Quba şəhəri Quba-Bakı magistiralı 4-cü km. Olinpiya İdman kompleksu,2,active | cancelled,312376 | 305369,2024-07-27,90639,etender.gov.az/main/competitions
etender-buyer-1016,2600101531,AZƏRBAYCAN RESPUBLİKASININ GƏNCLƏR VƏ İDMAN NAZİRLİYİNİN LƏNKƏRAN-ASTARA REGİONAL GƏNCLƏR VƏ İDMAN İDARƏSİ,,2,active | awarded,305413 | 310429,2024-04-26,82869,etender.gov.az/main/competitions
etender-buyer-1017,4600025061,"""QUBADLI RAYON  MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Sumqayıt şəhəri 9cu məhəllə M.Hüseynzadə küçəsi 11,2,active | awarded,304677 | 329292,2024-04-18,81334,etender.gov.az/main/competitions
etender-buyer-1018,0200066921,"""NAXÇIVAN"" BEYNƏLXALQ HAVA LİMANI",Naxçıvan Şəh. Naxçıvan Beynəlxalq Hava Limanı,2,active | awarded,301074 | 299893,2024-02-19,76856,etender.gov.az/main/competitions
etender-buyer-1019,1600267161,1SAYLI UŞAQ EVİ,,2,active | awarded,298718 | 295756,2023-11-23,74876,etender.gov.az/main/competitions
etender-buyer-1020,1700270801,AZƏRBAYCAN MİLLİ KULİNARİYA MƏRKƏZİ,,2,active,296161 | 273546,2023-10-05,72031,etender.gov.az/main/competitions
etender-buyer-1021,0200939801,"""DUZDAĞ FİZİOTERAPİYA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",,2,active | other,293409 | 291883,2023-08-04,68604,etender.gov.az/main/competitions
etender-buyer-1022,0700017331,ŞƏRUR RAYON KOMMUNAL MÜƏSSİSƏLƏRİ KOMBİNATI,,2,active,293252 | 291847,2023-08-01,68926,etender.gov.az/main/competitions
etender-buyer-1023,1700171271,XALQ TƏHSİLİ MUZEYİ,,2,active | awarded,281075 | 297082,2022-11-23,53652,etender.gov.az/main/competitions
etender-buyer-1024,1302156241,AZƏRBAYCAN RESPUBLİKASI FÖVQƏLADƏ HALLAR NAZİRLİYİNİN TİBBİ XİDMƏTİNİN TİBB MƏRKƏZİ,Binəqədi rayonu  Biləcəri qəsəbəsi  Rəşad İsmayılov 124,2,active | cancelled,278270 | 277312,2022-11-04,50799,etender.gov.az/main/competitions
etender-buyer-1025,1300621871,"""BAKI AVROPA LİTSEYİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",S.Vəzirov 142,2,active | awarded,276844 | 273257,2022-10-11,49261,etender.gov.az/main/competitions
etender-buyer-1026,2603118581,AZƏRBAYCAN RESPUBLİKASININ QIZILAĞAC MİLLİ PARKI,Lənkəran şəhər Balıqçılar qəsəbəsi,2,active | cancelled,275159 | 273471,2022-09-06,47362,etender.gov.az/main/competitions
etender-buyer-1027,1601737241,13 NÖMRƏLİ İXTİSASLAŞDIRILMIŞ OLİMPİYA EHTİYATLARI UŞAQ-GƏNCLƏR İDMAN MƏKTƏBİ,"Nizami rayonu, Məhsəti 133",2,active | awarded,273714 | 275446,2022-08-05,45817,etender.gov.az/main/competitions
etender-buyer-1028,1100019841,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİ BAŞ MÜHAFİZƏ İDARƏSİNİN QARADAĞ MÜHAFİZƏ İDARƏSİ,,2,active | other,254325 | 253299,2021-04-15,24790,etender.gov.az/main/competitions
etender-buyer-1029,5700009751,KÜRDƏMİR RAYON MÜHAFİZƏ BÖLMƏSİ,Kürdəmir şəhəri H.Əliyev pr 33,2,active | other,248600 | 248568,2020-10-26,18288,etender.gov.az/main/competitions
etender-buyer-1030,1305532551,"""AZƏRTÜTÜN AQRAR SƏNAYE KOMPLEKSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,2,active | cancelled,247494 | 247683,2020-09-26,17014,etender.gov.az/main/competitions
etender-buyer-1031,7300155331,TOVUZ RAYON İCRA HAKİMİYYƏTİ  BAŞÇISININ QOVLAR ŞƏHƏRİ İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ NÜMAYƏNDƏLİYİ,Qovlar şəhəri Şəhriyar küç 01,2,active | cancelled,240855 | 240251,2020-03-13,10323,etender.gov.az/main/competitions
etender-buyer-1032,1500370781,2 SAYLI BAKI PEŞƏ MƏKTƏBİ,"Bakı şəhəri, Əhməd Rəcəbli küçəsi 5B",2,active | awarded,237831 | 249149,2019-12-18,6745,etender.gov.az/main/competitions
etender-buyer-1033,1500239691,AZƏRBAYCAN DÖVLƏT DƏMİR YOLU LİSEYİ,"Bakı şəhəri, Nərimanov rayonu, Təbriz küçəsi 19",2,active | awarded,237799 | 249142,2019-12-17,6699,etender.gov.az/main/competitions
etender-buyer-1034,2000068971,2  SAYLI BAKI PEŞƏ LİTSEYİ,"Bakı şəhəri, Xətai rayonu, Əhmədli qəsəbəsi Neapol-43",2,active | other,237501 | 237462,2019-12-09,6396,etender.gov.az/main/competitions
etender-buyer-1035,4003786841,DÖVLƏT MƏŞĞULLUQ AGENTLİYİNİN TABELİYİNDƏ QARABAĞ PEŞƏ HAZIRLIĞI MƏRKƏZİ PUBLİK HÜQUQİ ŞƏXS,Bərdə ş.  Üzeyir Hacıbəyov küç,2,awarded,345214 | 307715,1767108476,2025/AT/01149/V1,etender.gov.az/main/competitions
etender-buyer-1036,4000191241,"""BƏRDƏ DÖVLƏT PEŞƏ TƏHSİL MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",Bərdə ş. Heydər Əliyev pr. 111,2,awarded,345104 | 324128,1766767456,2025/AT/01102/V1,etender.gov.az/main/competitions
etender-buyer-1037,1400299531,BAKI MUSİQİ AKADEMİYASI,Bakı ş.Nəsimi r-n. Ş.Bədəlbəyli -98,2,awarded,345075 | 322317,1766685382,2025/AT/01084/V1,etender.gov.az/main/competitions
etender-buyer-1038,1505617051,"""GROUND TECHNİCAL SUPPORT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",Bakı,2,awarded | cancelled,344830 | 343998,1765984772,2025/AT/00962/V1,etender.gov.az/main/competitions
etender-buyer-1039,0201336531,"""NAXÇIVAN DÖVLƏT UNİVERSİTETİNİN NƏZDİNDƏ GİMNAZİYA"" PUBLİK HÜQUQİ ŞƏXS",Naxçıvan şəhəri Ə.Əliyev küçəsi,2,awarded,344776 | 326081,1765820840,2025/AT/00934/V1,etender.gov.az/main/competitions
etender-buyer-1040,1800117961,"""AZƏRBAYCAN DÖVLƏT İQTİSAD UNİVERSİTETİNİN NƏZDİNDƏ SOSİAL-İQTİSADİ KOLLEC"" PUBLİK HÜQUQİ ŞƏXSİ",ramiz qəmbərov 61,2,awarded,340984 | 323033,1760356709,121371,etender.gov.az/main/competitions
etender-buyer-1041,0200068761,NAXÇIVAN ŞƏHƏR TƏHSİL ŞÖBƏSİ,Naxçıvan şəhəri Nizami küçəsi 51,2,awarded,332077 | 316483,1748883458,112435,etender.gov.az/main/competitions
etender-buyer-1042,1700364021,SƏBAİL RAYON İCRA HAKİMİYYƏTİ,"AZ–1000, Bakı şəhəri, Üz.Hacıbəyov 30",2,awarded,338837 | 321954,1758019088,119220,etender.gov.az/main/competitions
etender-buyer-1043,0200120911,NAXÇIVAN MUXTAR RESPUBLİKASININ ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİNİN TABELİYİNDƏ SOSİAL XİDMƏTLƏR AGENTLİYİ PUBLİK HÜQUQİ ŞƏXSİ,Naxçıvan şəhəri H.Əliyev prospekti 42A,2,awarded | cancelled,336717 | 333729,1755193206,117088,etender.gov.az/main/competitions
etender-buyer-1044,1200486681,"""ŞAĞAN OLİMPİYA İDMAN KOMPLEKSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","Bakı ş. Xəzər rayonu, Şağan qəs., N.Məmmədov 1A",2,awarded | other,336259 | 334478,1754586613,116630,etender.gov.az/main/competitions
etender-buyer-1045,5800013191,"""KƏLBƏCƏR RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS",Gəncə ş.  M.Ş.Vazeh prospekti 84,2,awarded | cancelled,325918 | 304486,1739967139,105728,etender.gov.az/main/competitions
etender-buyer-1046,6100009171,GORANBOY REGİONAL MÜHAFİZƏ ŞÖBƏSİ,"Goranboy şəhəri, M.Məhərrəmov küçəsi, 10",2,awarded | other,326278 | 325315,1740491607,106216,etender.gov.az/main/competitions
etender-buyer-1047,2600339931,AZƏRBAYCAN RESPUBLİKASI ƏMLAK MƏSƏLƏLƏRİ DÖVLƏT KOMİTƏSİNİN YANINDA DAŞINMAZ ƏMLAKIN  DÖVLƏT REYESTRİ XİDMƏTİNİN 10 SAYLI  LƏNKƏRAN ƏRAZİ İDARƏSİ,Lənkəran ş Nizami küç 84 a,2,awarded | other,315941 | 314638,1726059290,94586,etender.gov.az/main/competitions
etender-buyer-1048,2200173251,DAŞINMAZ ƏMLAKIN DÖVLƏT KADASTRI VƏ REYESTRİ PUBLİK HÜQUQİ ŞƏXSİNİN 17 SAYLI YEVLAX ƏRAZİ İDARƏSİ,Yevlax şəhəri,2,awarded | cancelled,321930 | 338290,1731946889,101220,etender.gov.az/main/competitions
etender-buyer-1049,2600103241,LƏNKƏRAN REGİONAL MÜHAFİZƏ ŞÖBƏSİ,"Lənkəran şəh, Paşa Təhməzov-5",2,awarded | other,314641 | 312939,1724713146,93133,etender.gov.az/main/competitions
etender-buyer-1050,1700074031,AZƏRBAYCAN TELERADİO VERİLİŞLƏRI QAPALI SƏHMDAR CƏMİYYƏTİNİN MÜHAFİZƏSI  ÜZRƏ MÜHAFİZƏ ŞÖBƏSİ,"AZ1006, Bakl şəhəri, M.Hüseyn küçəsi, 1",2,awarded,313191 | 292169,1723043852,91533,etender.gov.az/main/competitions
etender-buyer-1051,6400148791,MASALLI RAYONU MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ,,2,awarded | cancelled,298208 | 295294,1699976867,74294,etender.gov.az/main/competitions
etender-buyer-1052,1900131081,SURAXANI RAYON İCRA HAKİMİYYƏTİ,,2,awarded,298520 | 246846,1700493561,74664,etender.gov.az/main/competitions
etender-buyer-1053,0201158081,"""NAXÇIVAN MUXTAR RESPUBLİKASI AĞCİYƏR XƏSTƏLİKLƏRİ DİSPANSERİ"" PUBLİK HÜQUQİ ŞƏXSİ",Naxçıvan Şəhər Əliquluqəmküsar,2,awarded,296893 | 285121,1697713518,72669,etender.gov.az/main/competitions
etender-buyer-1054,7100038561,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİ SİYƏZƏN RAYON POLİS ŞÖBƏSİ,Siyəzən şəhəri Daşqın Turabov küçəsi 1,2,awarded | other,299173 | 298080,1701453016,75346,etender.gov.az/main/competitions
etender-buyer-1055,0900011811,NAXÇIVAN AVTOMOBİL YOLLARI DÖVLƏT AGENTLİYİNİN KƏNGƏRLİ RAYON YOL TƏMİR İSTİSMAR İDARƏSİ,,2,awarded | cancelled,298272 | 296010,1700050476,74358,etender.gov.az/main/competitions
etender-buyer-1056,1702367071,"""MAQSUD İBRAHİMBƏYOV YARADICILIQ MƏRKƏZİ"" ","Böyük Qala küçəsi, 28, Bakı, AZ1000,",2,awarded | cancelled,297619 | 295311,1698842240,73661,etender.gov.az/main/competitions
etender-buyer-1057,6300140841,LERİK RAYON  YAŞILLAŞDIRMA İDARƏSİ,Lerik şəhəri,2,awarded | other,297946 | 297944,1699275245,74015,etender.gov.az/main/competitions
etender-buyer-1058,0300744401,SÜNİ MAYALANMA MƏRKƏZİ,,2,awarded | other,297371 | 297369,1698403380,73376,etender.gov.az/main/competitions
etender-buyer-1059,3600095071,AĞSTAFA RAYON POLİS ŞÖBƏSİ,,2,awarded | other,298297 | 297414,1700065891,74418,etender.gov.az/main/competitions
etender-buyer-1060,0201158491,"""NAXÇIVAN ŞƏHƏR TƏCİLİ TİBB MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",Kazım Talıbli küc 3,2,awarded | other,295220 | 295061,1694788579,71035,etender.gov.az/main/competitions
etender-buyer-1061,0900012321,"""KƏNGƏRLİ RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ","Kəngərli r, Qıvraq qəsəbəsi",2,awarded | other,285053 | 284676,1680259154,58125,etender.gov.az/main/competitions
etender-buyer-1062,2005610561,CƏMŞİD NAXÇIVANSKİ ADINA HƏRBİ LİSEY ,"Xətai rayonu, Zığ şossesi",2,awarded,284992 | 276787,1680187838,57804,etender.gov.az/main/competitions
etender-buyer-1063,4300527421,QAX RAYONU DAMAZLIQ İPƏKÇİLİK STANSİYASI,"Qax rayonu, Əmbərçay kəndi",2,awarded | other,281899 | 280978,1671038282,54580,etender.gov.az/main/competitions
etender-buyer-1064,6300016801,LERİK RAYON MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ,Lerik ,2,awarded | cancelled,281199 | 280941,1669324304,53823,etender.gov.az/main/competitions
etender-buyer-1065,1500485121,S.C. PİŞƏVARİ ADINA RESPUBLİKA HUMANİTAR FƏNLƏR GİMNAZİYASI,,2,awarded,278625 | 274534,1668458909,51155,etender.gov.az/main/competitions
etender-buyer-1066,2300385811,"""SƏNAYE VƏ TEXNOLOGİYALAR ÜZRƏ GƏNCƏ DÖVLƏT PEŞƏ TƏHSİL MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",,2,awarded,275080 | 272267,1662379470,47319,etender.gov.az/main/competitions
etender-buyer-1067,2905898141,"""SƏNAYE VƏ YÜKSƏK TEXNOLOGİYALAR ÜZRƏ SUMQAYIT DÖVLƏT PEŞƏ TƏHSİL MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Sumqayıt şəh,  Koroğlu pr-ti ev 266",2,awarded,275074 | 272216,1662375318,47306,etender.gov.az/main/competitions
etender-buyer-1068,8400092531,AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASI N.TUSI ADINA ŞAMAXI ASTROFİZİKA RƏSƏDXANASI,Şamaxı rayonu Yusif Məmmədəliyev qəsəbəsi,2,awarded | cancelled,274287 | 337530,1660841765,46424,etender.gov.az/main/competitions
etender-buyer-1069,2001643851,"""Humanitar fənlər təmayüllü məktəb-lisey""",Məzahir Rüstəmov küçəsi 39,2,awarded | other,273839 | 273571,1660060119,45952,etender.gov.az/main/competitions
etender-buyer-1070,2700456671,UŞAQ VƏ AİLƏLƏRƏ DƏSTƏK MƏRKƏZİ,Mingəçevir şəhəri,2,awarded | cancelled,271987 | 266739,1655827156,43839,etender.gov.az/main/competitions
etender-buyer-1071,1500241151,AZƏRBAYCAN RESPUBLİKA GƏNCLƏR VƏ İDMAN NAZİRLİYİNİN TOFIQ BƏHRAMOV ADINA RESPUBLİKA STADİONU,,2,awarded,271145 | 237429,1654098470,42771,etender.gov.az/main/competitions
etender-buyer-1072,1700244101,MUZEY SƏRVƏTLƏRİ VƏ XATİRƏ ƏŞYALARININ ELMİ BƏRPA MƏRKƏZİ,Səbail rayonu S. Rüstəmov küçəsi 3/6,2,awarded,271012 | 257779,1653671210,42781,etender.gov.az/main/competitions
etender-buyer-1073,1200159131,ABŞERON MİLLİ PARKI,,2,awarded | cancelled,269173 | 269116,1650274011,40600,etender.gov.az/main/competitions
etender-buyer-1074,1700245151,AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASI MƏRKƏZİ  NƏBATAT BAĞI,"Bakı şəhəri,Badamdar şossesi 40",2,awarded,269395 | 266679,1650550421,40908,etender.gov.az/main/competitions
etender-buyer-1075,1500786531,"AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ PASPORT, QEYDİYYAT VƏ MİQRASİYA İDARƏSİ","Bakı şəhəri,   Rəşid Behbudov 58",2,awarded,269175 | 248988,1650276803,40610,etender.gov.az/main/competitions
etender-buyer-1076,2303373391,AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİNİN BİTKİ MÜHAFİZƏ VƏ TEXNİKİ BİTKİLƏR ELMİ-TƏDQİQAT İNSTİTUTU,,2,awarded | other,264393 | 263147,1638986245,35978,etender.gov.az/main/competitions
etender-buyer-1077,1401559181,AZƏRBAYCAN RESRUBLİKASININ MALİYYƏ NAZİRLİYİNİN DÖVLƏT MALİYYƏ NƏZARƏTİ XİDMƏTİ,,2,awarded,262713 | 260288,1635849983,34151,etender.gov.az/main/competitions
etender-buyer-1078,1700875431,"""DƏNİZKƏNARI MİLLİ PARK"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","Bakı şəhəri, Səbail rayonu, Neftçilər pr, ev.2A, Mərtəbə 2, Qapı-1",2,awarded,260837 | 244799,1632415777,32095,etender.gov.az/main/competitions
etender-buyer-1079,1503409571,İQTİSADİYYAT NAZİRLİYİ YANINDA DÖVLƏT VERGİ XİDMƏTİ BAKI ŞƏHƏRİ KİÇİK SAHİBKARLIQLA İŞ ÜZRƏ BAŞ İDARƏSİ,"AZ1108,Binəqədi rayonu,Z.Bünyadov pr.15",2,awarded,260507 | 258212,1631811022,31712,etender.gov.az/main/competitions
etender-buyer-1080,5100600951,AZƏRBAYCAN RESPUBLİKASI SƏHİYYƏ NAZİRLİYİNİN ZAQATALA MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ,Zaqatala şəhəri F.Əmirov -187,2,awarded,251084 | 239294,1610381011,21105,etender.gov.az/main/competitions
etender-buyer-1081,4000724781,"""BƏRDƏ MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",Bərdə şəh. Bakı küç.6,2,awarded,251029 | 240133,1609950612,21022,etender.gov.az/main/competitions
etender-buyer-1082,8400402401,AZƏRBAYCAN RESPUBLİKASI SƏHİYYƏ NAZİRLİYİNİN ŞAMAXI MÜALİCƏ DİAQNOSTİKA MƏRKƏZİ,Şamaxı şəh. Yuxarı Qala küç. 32,2,awarded,250925 | 241449,1608912244,20908,etender.gov.az/main/competitions
etender-buyer-1083,1701243931,DƏNİZKƏNARI BULVAR İDARƏSİNİN DÖVLƏT BAYRAĞI MUZEYİ,"Bakı ş., Səbail r.nu Bayıl qəs. Bayraq meydanının ərazisi",2,awarded,247877 | 247213,1602084575,17415,etender.gov.az/main/competitions
etender-buyer-1084,1400291851,AZƏRBAYCAN RESPUBLİKASININ DİASPORLA İŞ ÜZRƏ DÖVLƏT KOMİTƏSİ,"Bakı şəh. Nəsimi rayonu, S. Vurğun küç. 42",2,awarded | other,246335 | 246272,1598632396,15632,etender.gov.az/main/competitions
etender-buyer-1085,2100043081,ŞİRVAN ŞƏHƏR İCRA HAKİMİYYƏTİNİN MƏNZİL TƏSƏRRÜFATI İDARƏSİ,Şirvan şəhəri H.Əliyev prospekti 44,2,awarded | other,245218 | 245217,1595764871,14313,etender.gov.az/main/competitions
etender-buyer-1086,1400369151,"""AZƏRMARKA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","Bakı şəhəri, Droqal döngəsi 702-ci məhəllə",2,awarded | cancelled,241019 | 239365,1584528619,10419,etender.gov.az/main/competitions
etender-buyer-1087,2000465751,5 SAYLI BAKI PEŞƏ LİSEYİ,"Baki şəhəri, Xətai rayonu, Məhsəti küçəsi 3",2,awarded | other,237502 | 237491,1575893631,6399,etender.gov.az/main/competitions
etender-buyer-1088,1701605251,"""CƏNUB QAZ DƏHLİZİ"" QAPALI SƏHMDAR CƏMİYYƏTİ","Bakı şəh., Heydər Əliyey prospekti 121",2,awarded,237884 | 235460,1576775308,6808,etender.gov.az/main/competitions
etender-buyer-1089,6800942131,AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİNİN 12 SAYLI ƏRAZİ MALİYYƏ HESABLAŞMA MƏRKƏZİ,Sabirabad şəhəri 20 yanvar küçəsi 9,2,awarded | other,237756 | 236942,1576509330,6670,etender.gov.az/main/competitions
etender-buyer-1090,1403372311,AZƏRBAYCAN RESPUBLİKASININ MALİYYƏ BAZARLARINA NƏZARƏT PALATASI,,2,awarded | cancelled,235749 | 234275,1571843678,4467,etender.gov.az/main/competitions
etender-buyer-1091,0200132021,NAXÇIVAN MUXTAR RESPUBLİKASININ DÖVLƏT ARXİV İDARƏSİ,H.Əliyev pr 14,2,cancelled,338871 | 335552,1758031050,119256,etender.gov.az/main/competitions
etender-buyer-1092,3700041491,ASTARA ŞƏHƏR MƏNZİL KOMMUNAL TİKİNTİ TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ,"Astara rayonu, Astara şəhəri, Nizami küçəsi, 56",2,cancelled,343119 | 342177,1762450293,2025/AT/00470/V1,etender.gov.az/main/competitions
etender-buyer-1093,0200981601,"""NAXÇIVAN MUXTAR RESPUBLİKASININ SAHİBKARLIĞIN İNKİŞAFI FONDU"" PUBLİK HÜQUQİ ŞƏXSİ",Naxçıvan şəhəri H.Əliyev pr 6,2,cancelled,342358 | 340568,1761732253,2025/AT/00219/V1,etender.gov.az/main/competitions
etender-buyer-1094,5100243711,"""DAŞINMAZ ƏMLAKIN DÖVLƏT KADASTRI VƏ REYESTRİ"" PUBLİK HÜQUQİ ŞƏXSİNİN 18 SAYLI ZAQATALA ƏRAZİ İDARƏSİ","Zaqatala şəhəri, Faiq Əmirov küçəsi, 173",2,cancelled,338314 | 322516,1757352800,118692,etender.gov.az/main/competitions
